id,sourceDocumentId,topicId,type,questionText,options,correctAnswer,explanation,difficulty,createdAt,lastUsed,useCount
"86","2","30","definition","In einem Unternehmen, das sowohl einfache als auch qualifizierte Mitarbeiter beschäftigt und tarifgebunden ist, stellt sich die Frage, wie der Begriff 'Betriebsvereinbarung' in der Normenhierarchie des Arbeitsrechts einzuordnen ist. Angenommen, die Betriebsvereinbarung regelt die Arbeitszeit völlig anders als der individuelle Arbeitsvertrag und der Tarifvertrag es vorsehen. In welchem Verhältnis steht die Betriebsvereinbarung zu anderen arbeitsrechtlichen Regelungen, und welche Definition beschreibt ihre Relevanz am treffendsten?","[{""id"":""a"",""text"":""Die Betriebsvereinbarung steht über dem Tarifvertrag und dem individuellen Arbeitsvertrag und hat automatisch höhere Priorität."",""correct"":false},{""id"":""b"",""text"":""Die Betriebsvereinbarung ist eine Vereinbarung zwischen Arbeitgeber und Betriebsrat, die im Betrieb wie ein Gesetz gilt, sofern sie nicht gegen höherrangiges Recht verstößt."",""correct"":true},{""id"":""c"",""text"":""Die Betriebsvereinbarung gilt nur, wenn sie weder dem Tarifvertrag noch dem individuellen Arbeitsvertrag widerspricht."",""correct"":false},{""id"":""d"",""text"":""Eine Betriebsvereinbarung kann tarifliche Regelungen nur ergänzen, aber nicht modifizieren."",""correct"":false}]","","Die Betriebsvereinbarung gilt im Betrieb wie ein Gesetz, steht jedoch in der Normenhierarchie unter dem Tarifvertrag und darf höherrangige Regelungen nicht außer Kraft setzen.","profi","2025-08-20T09:47:23.428Z","2025-08-20T11:46:00.121Z","2"
"87","2","30","case","Ein Arbeitnehmer ist seit sechs Monaten in einem mittelständischen Unternehmen mit 35 Angestellten, darunter drei schwerbehinderte Mitarbeiter, beschäftigt. Aufgrund betrieblicher Umstrukturierungen muss das Unternehmen die Sozialauswahl bei einer betriebsbedingten Kündigung durchführen. Wie beeinflussen die gesetzlichen Bestimmungen zur Sozialauswahl laut Kündigungsschutzgesetz (KSchG) die Entscheidung, welcher Mitarbeiter gekündigt wird, besonders im Hinblick auf die Kriterien Schwerbehinderung, Betriebszugehörigkeit und Sozialkompetenz, und welche Vorgehensweise wäre die sozial verträglichste?","[{""id"":""a"",""text"":""Die Sozialauswahl erfolgt ausschließlich auf Basis des Alters der Arbeitnehmer."",""correct"":false},{""id"":""b"",""text"":""Die Sozialauswahl muss Schwerbehinderung, Betriebszugehörigkeit, Lebensalter und Unterhaltspflichten berücksichtigen und kann Leistungsträger im Betrieb ausnehmen, sofern es gerechtfertigt ist."",""correct"":true},{""id"":""c"",""text"":""Bei der Sozialauswahl wird ausschließlich die Betriebszugehörigkeit des Arbeitnehmers berücksichtigt."",""correct"":false},{""id"":""d"",""text"":""Die Sozialauswahl erfolgt in der Praxis meist durch einfaches Losverfahren unter Berücksichtigung der Betriebszugehörigkeit."",""correct"":false}]","","Das KSchG schreibt vor, dass die Sozialauswahl bei betriebsbedingten Kündigungen die Kriterien Schwerbehinderung, Betriebszugehörigkeit, Lebensalter und Unterhaltspflichten einbeziehen muss. Leistungsträger können unter bestimmten Bedingungen von der Sozialauswahl ausgenommen werden.","profi","2025-08-20T09:47:23.428Z","2025-08-20T11:43:18.784Z","2"
"88","3","13","definition","In einem mittelständischen Unternehmen mit einem jährlichen Umsatz von 10 Millionen Euro und einem komplexen Produktportfolio soll die betriebswirtschaftliche Auswertung (BWA) als zentrales Kontrollinstrument implementiert werden. In diesem Kontext wird gefragt, welche der folgenden Aussagen die Zielsetzung und den Einsatz der BWA am präzisesten charakterisiert, wobei die besonderen Eigenheiten eines operativ aktiven Unternehmens mit variablen Kostenstrukturen zu beachten sind.","[{""id"":""a"",""text"":""Die BWA bietet eine umfassende gesetzliche Grundlage für die jährliche Bilanz und dient hauptsächlich der langfristigen Investitionsplanung."",""correct"":false},{""id"":""b"",""text"":""Die BWA wird primär für die Analyse von historischen Umsatztrends eingesetzt und fokussiert sich auf die periodengerechte Erfassung von außergewöhnlichen Erträgen."",""correct"":false},{""id"":""c"",""text"":""Die BWA ist ein flexibles Controlling-Instrument, das einen schnellen Überblick über die wirtschaftliche Lage, insbesondere die Erlös- und Kostensituation bietet, sowie zur strategischen Entscheidungsfindung beiträgt."",""correct"":true},{""id"":""d"",""text"":""Die BWA ist ein standardisiertes, quartalsweise erstelltes Dokument, das ausschließlich für externe Prüfungen durch Steuerbehörden genutzt wird."",""correct"":false}]","","Die BWA ermöglicht einen schnellen Überblick über die wirtschaftliche Lage eines Unternehmens und unterstützt die Entscheidungsfindung, indem sie die aktuelle Erlös- und Kostensituation transparent macht.","profi","2025-08-20T09:47:46.109Z","","0"
"89","3","13","case","Ein E-Commerce-Unternehmen mit einer geografischen Fokusgruppe im südwestdeutschen Raum steht vor der Herausforderung, seine Personalkosten in Relation zu seinem Umsatz zu optimieren. Der Unternehmensberater hat vier mögliche betriebswirtschaftliche Auswertungen (BWA) mit unterschiedlichen Personalkostenquoten präsentiert. Welche BWA zeigt im Kontext eines wettbewerbsorientierten Marktumfelds und unter Berücksichtigung der Skaleneffekte die vorteilhafteste Personalkostenquote, wenn bereits bekannt ist, dass Unternehmen mit einem Umsatz von über 10 Millionen Euro signifikante Kostenvorteile erzielen können?","[{""id"":""a"",""text"":""BWA 1: Personalkostenquote von 33,8% bei einem Umsatz unter 2 Millionen Euro"",""correct"":false},{""id"":""b"",""text"":""BWA 2: Personalkostenquote von 28,9% bei einem Umsatz zwischen 2 und 10 Millionen Euro"",""correct"":false},{""id"":""c"",""text"":""BWA 3: Personalkostenquote von 25,1% bei einem Umsatz zwischen 10 und 50 Millionen Euro"",""correct"":true},{""id"":""d"",""text"":""BWA 4: Personalkostenquote von 13,5% bei einem Umsatz über 50 Millionen Euro"",""correct"":false}]","","Die Personalkostenquote von 25,1% bei einem Umsatz zwischen 10 und 50 Millionen Euro zeigt die vorteilhafte Relation zwischen Umsatzhöhe und Kosteneffizienz, insbesondere durch die Skaleneffekte in dieser Umsatzkategorie.","profi","2025-08-20T09:47:46.109Z","2025-08-20T11:59:36.757Z","2"
"90","4","31","definition","Ein mittelständisches E-Commerce-Unternehmen mit einem geschätzten Jahresumsatz von 50 Millionen Euro möchte im nächsten Jahr ein internes Kontrollsystem (IKS) basierend auf internationalen Standards implementieren. Dabei interessiert sich das Unternehmen besonders für ein System, das sowohl die Compliance als auch die Risikobeurteilung effektiv adressiert und dessen Komponenten eine enge Zusammenarbeit zwischen verschiedenen Unternehmensbereichen begünstigen. Welches Modell ist hier am geeignetsten und bietet zudem eine umfassende Grundlage für die Verbesserung der Finanzberichterstattung?","[{""id"":""a"",""text"":""Drei-Linien-Modell (IIA)"",""correct"":false},{""id"":""b"",""text"":""COSO II - Enterprise Risk Management"",""correct"":false},{""id"":""c"",""text"":""COSO I - Internal Control"",""correct"":true},{""id"":""d"",""text"":""COBIT 2019"",""correct"":false}]","","Das COSO I Modell ist besonders darauf ausgerichtet, die Qualität der Finanzberichterstattung zu verbessern und umfasst Komponenten wie Kontrollumfeld, Risikobeurteilung und Compliance, was eine umfassende Steuerung über alle Unternehmensbereiche ermöglicht.","profi","2025-08-20T09:48:04.649Z","","0"
"91","4","31","case","Ein international operierendes Start-up im E-Commerce-Sektor mit einem Jahresumsatz von 10 Millionen Euro stellt bei einer Routineüberprüfung fest, dass es erhebliche Verzögerungen in der Lieferkette gibt, die durch ein technisches Sicherheitsleck verursacht wurden. In Reaktion darauf wird vorgeschlagen, eine Risikokontrollmatrix (RKM) zu implementieren, um solche Risiken besser zu überwachen und zu steuern. Welche der folgenden Maßnahmen sollte NICHT im Rahmen der RKM aufgeführt werden, wenn das Überwachungsziel das Aufdecken solcher Sicherheitsprobleme ist?","[{""id"":""a"",""text"":""Einführung regelmäßiger Updates der IT-Sicherheitssoftware"",""correct"":false},{""id"":""b"",""text"":""Anlage eines Sicherheitslecks als konkretes Risiko mit Eintrittswahrscheinlichkeit und Schadensausmaß"",""correct"":false},{""id"":""c"",""text"":""Erstellung eines Notfallplans zur sofortigen Krisenkommunikation mit Lieferanten"",""correct"":false},{""id"":""d"",""text"":""Verlagerung des gesamten IT-Betriebs in ein physisch getrenntes Rechenzentrum ohne augenscheinliche Bedrohung"",""correct"":true}]","","Die Verlagerung des gesamten IT-Betriebs in ein physisch getrenntes Rechenzentrum ist im Rahmen einer Risikokontrollmatrix nicht spezifisch als Kontrollmaßnahme zur Überwachung und Behebung eines temporären Sicherheitslecks geeignet, da sie nicht direkt zur Erkennung oder Auflösung des besagten Problems beiträgt.","profi","2025-08-20T09:48:04.650Z","","0"
"92","5","15","definition","In der Customer Journey, die insbesondere im Rahmen des E-Commerce als konzeptionelle Basis zur Optimierung der Nutzererfahrung in verschiedenen Phasen von Bedeutung ist, wird häufig auf das erweiterte AIDA-Modell verwiesen. Dabei wird der Fokus auf mehrere Aspekte gelegt, die den gesamten Kaufprozess eines Kunden umfassen. Welche der folgenden Aussagen beschreibt die 'Retention'-Phase am treffendsten im Hinblick auf die betriebswirtschaftliche Bedeutung und die strategische Kundenbindung?","[{""id"":""a"",""text"":""Die Retention-Phase konzentriert sich auf den Erstkontakt eines potenziellen Kunden, indem Markenbekanntheit und erste Präferenzen generiert werden."",""correct"":false},{""id"":""b"",""text"":""In der Retention-Phase steht der Kaufabschluss im Vordergrund, bei dem Rabatte und Promotionen als Entscheidungskatalysatoren dienen."",""correct"":false},{""id"":""c"",""text"":""Die Retention-Phase zielt darauf ab, Neukunden in langfristige Stammkunden zu verwandeln, wobei ein höheres Maß an Kundenloyalität und ein gesteigerter Lifetime Value angestrebt werden."",""correct"":true},{""id"":""d"",""text"":""Während der Retention-Phase werden gezielte Abläufe entwickelt, die zur Optimierung der Suchmaschinenpräsenz und zur Steigerung des Traffics führen."",""correct"":false}]","","Die Retention-Phase fokussiert sich auf die Bindung bestehender Kunden, was zu vermehrten Wiederkäufen und einem höheren Lifetime Value führt. Daher ist die richtige Antwort, dass es darum geht, Neukunden in Stammkunden zu verwandeln und ihre Loyalität zu stärken.","profi","2025-08-20T09:48:29.646Z","","0"
"93","5","15","case","Ein mittelständisches E-Commerce-Unternehmen analysiert seine Customer Journey und identifiziert in der Awareness-Phase eine Herausforderung: Der organische Traffic konnte trotz intensiver SEO-Maßnahmen nicht signifikant gesteigert werden. Zusätzliche Analysen zeigen eine Diskrepanz zwischen den Online- und Offline-Preismodellen, was zahlreiche potenzielle Kunden abschreckt, bevor sie überhaupt zur Consideration-Phase übergehen. Welche strategische Maßnahme könnte dieses Unternehmen ergreifen, um die Kohärenz zwischen den Kanälen zu stärken und den Traffic nachhaltig zu optimieren? Berücksichtigen Sie dabei sowohl die ökonomischen als auch die strategischen Gesichtspunkte der Customer Journey.","[{""id"":""a"",""text"":""Durch die Einführung eines Omnichannel-Ansatzes gewährleistet das Unternehmen durchgängige Preisgleichheit, kombiniert mit innovativen Cross-Channel-Rabattangeboten."",""correct"":true},{""id"":""b"",""text"":""Erhöhte Investitionen in Offline-Werbung setzen ein starkes Signal an lokale Märkte, gleichzeitig bleibt die Online-Preisstruktur bei unterschiedlichen Rabattstufen erhalten."",""correct"":false},{""id"":""c"",""text"":""Der Fokus auf ausschließlich digitale Kanäle in der Awareness-Phase wird verstärkt durch aggressive Rabattaktionen und einmalige Flash-Sales."",""correct"":false},{""id"":""d"",""text"":""Anwendung eines differenzierten First Click-Attributionsmodells, das für alle Kanäle identisch ist und die Vorzüge von SEO ignoriert."",""correct"":false}]","","Der Omnichannel-Ansatz stellt sicher, dass die Kunden über alle Kanäle hinweg ein einheitliches und nahtloses Erlebnis haben. Dies ist entscheidend, da Unterschiede in der Preisgestaltung die Kohärenz stören und Kunden abschrecken können.","profi","2025-08-20T09:48:29.647Z","","0"
"94","6","16","definition","In einem mittelständischen E-Commerce-Unternehmen, das sich auf den Handel mit Elektronikartikeln spezialisiert hat, sollen die Prozesse zur Optimierung der Nutzererfahrung sowie der Conversionrate grundlegend überarbeitet werden. Dies geschieht insbesondere durch die Einführung neuer Kennzahlen zur Verhaltensanalyse und der Nutzung von Instrumenten zur Datengewinnung, wie beispielhaft Tracking oder User-Labore. Welche der folgenden Definitionen passt am besten zur Beschreibung der Conversionrate in diesem Kontext?","[{""id"":""a"",""text"":""Die Conversionrate beschreibt den prozentualen Anteil der Besucher einer Website, die eine bestimmte gewünschte Aktion, wie beispielsweise einen Kauf oder eine Registrierung, abschließen."",""correct"":true},{""id"":""b"",""text"":""Die Conversionrate bezieht sich auf die durchschnittliche Anzahl der Seitenaufrufe pro Besucher innerhalb eines bestimmten Zeitraums."",""correct"":false},{""id"":""c"",""text"":""Die Conversionrate ist ein Maßnahmenbündel, das zur Optimierung der Server-Antwortzeiten und der Ladegeschwindigkeit von Webseiten beiträgt."",""correct"":false},{""id"":""d"",""text"":""Die Conversionrate misst die Interaktionshäufigkeit auf Social-Media-Plattformen im Vergleich zu herkömmlichen Offline-Kanälen."",""correct"":false}]","","Die Conversionrate gibt an, wie viele Besucher eine gewünschte Aktion ausführen, was im E-Commerce typischerweise einen Kauf oder eine Registrierung darstellt, und ist somit ein wichtiger Indikator für die Effektivität von Marketingmaßnahmen.","profi","2025-08-20T09:48:50.946Z","","0"
"95","6","16","case","Ein Online-Einzelhändler implementiert A/B-Tests, um die Effektivität verschiedener CTA-Buttons auf der Produktdetailseite zu untersuchen. Variante A zeigt einen dezenten, in das Farbkonzept der Seite integrierten Button, während Variante B einen auffälligen, kontrastreichen Button verwendet. Der Test läuft über 30 Tage mit jeweils 10.000 Besuchern pro Variante. Variante A erzielt eine Conversionrate von 3,5%, während Variante B eine Conversionrate von 4,2% erreicht. Angenommen, durch zusätzliche Maßnahmen zur Erhöhung der Verweildauer und Verbesserung der Usability könnte die Conversionrate bei Variante B um 0,8% steigen. Wie hoch wäre dann die erreichte Conversionrate von Variante B, und welche abgeleitete Maßnahme sollte in diesem Szenario priorisiert werden?","[{""id"":""a"",""text"":""Variante B erreicht eine Conversionrate von 5,0%; Textänderungen auf der Produktsuche sollten priorisiert werden."",""correct"":false},{""id"":""b"",""text"":""Variante B erreicht eine Conversionrate von 5,0%; eine Verbesserung der Usability sollte priorisiert werden."",""correct"":true},{""id"":""c"",""text"":""Variante B erreicht eine Conversionrate von 5,2%; die Optimierung der Ladezeit sollte ins Zentrum der Maßnahmen rücken."",""correct"":false},{""id"":""d"",""text"":""Variante B erreicht einen Wert von 4,5%; die Reduktion der Seitenladezeit um 20% sollte in den Fokus genommen werden."",""correct"":false}]","","Durch die zusätzlich angenommenen Maßnahmen zur Usability-Steigerung würde die Conversionrate von Variante B von 4,2% auf 5,0% steigen. In diesem Fall sollte die Verbesserung der Usability in den Fokus gerückt werden, um die Conversion optimal zu beeinflussen.","profi","2025-08-20T09:48:50.946Z","","0"
